CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,C6H6(GT)
0.03003003003003004,0.12332575183219602,0.11993171148100729,0.012717045732452923,0.3744278303326213,0.10075566750629725,0.39907522674728796,0.11547690461907618,0.5545098039215686,0.5849379546427043,0.7889747980558004,2004-08-14 05:00:00,1.9
0.05105105105105106,0.1667930250189537,0.17477592829705502,0.02494497432134997,0.3199572779981691,0.14357682619647355,0.4369553619064556,0.16421715656868624,0.5450980392156862,0.5943517329910141,0.7791154238666044,2004-08-14 06:00:00,2.6
0.07507507507507508,0.20722769775082123,0.23260776781903542,0.040107605771582296,0.2635032041501374,0.19269521410579346,0.4691445847412414,0.22075584883023397,0.5403921568627451,0.5930680359435173,0.7676820092366767,2004-08-14 07:00:00,6.3
0.0870870870870871,0.22693960070760671,0.25885616730687155,0.04377598434825141,0.2364967958498627,0.21410579345088163,0.4805264093900054,0.24760047990401918,0.5662745098039216,0.5395806589644843,0.751215124625949,2004-08-14 08:00:00,6.8
0.08108108108108109,0.21834723275208495,0.24221084080239008,0.039618488628026416,0.25587427525175466,0.2027707808564232,0.4648764004979549,0.21865626874625071,0.6258823529411766,0.4467265725288833,0.7414249390275542,2004-08-14 09:00:00,4.7
0.07507507507507508,0.20646954763709874,0.21297481860862144,0.03179261433113231,0.27479401891974364,0.1889168765743073,0.44140138715987914,0.17651469706058787,0.7043137254901962,0.3431750106974754,0.7308217874872432,2004-08-14 10:00:00,4.7
0.07207207207207209,0.2067222643416729,0.2080665813060179,0.0293470286133529,0.282117790662191,0.18010075566750633,0.43446558776453864,0.1453209358128374,0.7615686274509804,0.2755669661959778,0.7195786414820194,2004-08-14 11:00:00,4.0
0.06906906906906907,0.19155926206722257,0.19760990183525395,0.028368794326241134,0.2898992981385413,0.18136020151133503,0.4099235283656412,0.13017396520695862,0.7976470588235295,0.22678647839109983,0.6843962430595194,2004-08-14 12:00:00,4.3
0.06006006006006007,0.16856204195097285,0.18992744344857027,0.024700415749572026,0.3077509917607568,0.1712846347607053,0.38431442290592216,0.10827834433113374,0.7960784313725491,0.20753102267864798,0.6386625845398093,2004-08-14 13:00:00,3.8
0.057057057057057055,0.14986100581248413,0.18117797695262483,0.022010271460014677,0.3217882209337809,0.1624685138539043,0.35639338431442286,0.09748050389922013,0.8188235294117648,0.1732991014120669,0.5937418919620155,2004-08-14 14:00:00,3.4
0.054054054054054036,0.1501137225170584,0.17840375586854462,0.019320127170457328,0.3268233140067135,0.1561712846347607,0.35443713320291664,0.09343131373725254,0.8400000000000001,0.1570389388104409,0.5865635756663726,2004-08-14 15:00:00,3.6
0.054054054054054036,0.16654030831437955,0.1807511737089202,0.018341892883345562,0.32148306377784563,0.15239294710327456,0.3700871420949671,0.09793041391721653,0.8564705882352942,0.16816431322207975,0.643817134554512,2004-08-14 16:00:00,3.6
0.06006006006006006,0.19787717968157698,0.1986769099445156,0.02005380288579115,0.2943240768996034,0.16750629722921917,0.40690023119331326,0.11442711457708456,0.8329411764705882,0.22165169020111264,0.7300088215453271,2004-08-14 17:00:00,3.6
0.07507507507507508,0.22997220116249678,0.23111395646606914,0.02494497432134997,0.25907842538907544,0.19899244332493704,0.44460252534234407,0.13947210557888423,0.7788235294117649,0.29824561403508787,0.8002352412087245,2004-08-14 18:00:00,5.1
0.0960960960960961,0.25751832196108154,0.26973965002134015,0.03423820004891172,0.22444308819041806,0.24811083123425692,0.4792815223190469,0.1811637672465507,0.7231372549019608,0.36114676936243045,0.8103713697611262,2004-08-14 19:00:00,6.6
0.1051051051051051,0.2613090725296942,0.28019632949210416,0.03839569576913671,0.21284711626487643,0.2682619647355164,0.4871065267650721,0.2051589682063587,0.668235294117647,0.42019683354728293,0.7995433553007107,2004-08-14 20:00:00,7.3
0.09909909909909909,0.2446297700277988,0.26653862569355524,0.035216434336023485,0.2165090021361001,0.24307304785894207,0.47785879423795136,0.2080083983203359,0.6298039215686275,0.4629867351305092,0.7856191514019336,2004-08-14 21:00:00,6.1
0.08408408408408408,0.22795046752590337,0.24306444728979948,0.02763511861090731,0.2285627097955447,0.19521410579345091,0.4620309443357638,0.19196160767846432,0.6054901960784314,0.4959349593495936,0.7817964817601577,2004-08-14 22:00:00,5.2
0.06906906906906907,0.20242608036391202,0.21446862996158766,0.02005380288579115,0.2514494964906927,0.15113350125944586,0.4415792281700161,0.17036592681463708,0.5890196078431373,0.5169020111253744,0.7756559943265355,2004-08-14 23:00:00,4.9
0.054054054054054064,0.18043972706595907,0.1880068288518993,0.015407190022010272,0.2764723832773879,0.12720403022670027,0.4268184243286502,0.15881823635272946,0.5780392156862745,0.5353016688061617,0.7756905886219361,2004-08-15 00:00:00,3.5
0.04204204204204205,0.15188273944907754,0.16090482287665386,0.01149425287356322,0.30241074153188896,0.10957178841309823,0.4141917126089277,0.14817036592681465,0.5631372549019606,0.5605477107402653,0.7757943715081382,2004-08-15 01:00:00,3.0
0.033033033033033045,0.13318170331058882,0.14233888177550152,0.011005135730007337,0.32224595666768385,0.1045340050377834,0.410457051396052,0.144871025794841,0.5450980392156862,0.5892169448010268,0.7724387248542712,2004-08-15 02:00:00,2.7
0.030030030030030047,0.11827141774071265,0.12825437473324797,0.009537784299339694,0.34025022886786704,0.09571788413098237,0.40654454917303934,0.1390221955608878,0.5192156862745098,0.6307231493367563,0.7650182484908238,2004-08-15 03:00:00,2.2
0.02702702702702702,0.10791003285317152,0.12419974391805377,0.008070432868672048,0.34421727189502593,0.08816120906801009,0.40120931886893124,0.14217156568686262,0.5011764705882353,0.6581086863500213,0.758099389410686,2004-08-15 04:00:00,2.0
0.02702702702702702,0.09982309830679809,0.12142552283397356,0.006847640009782342,0.35520292950869703,0.08060453400503778,0.39409567846345367,0.14217156568686262,0.492549019607843,0.6653829696191698,0.7479978551536851,2004-08-15 05:00:00,2.4
0.030030030030030047,0.10159211523881723,0.1297481860862143,0.007825874296894108,0.3486420506560879,0.0818639798488665,0.38840476613907166,0.14562087582483507,0.4972549019607842,0.6491228070175438,0.7406465673810386,2004-08-15 06:00:00,2.0
0.03903903903903905,0.12433661865049278,0.1446862996158771,0.01173881144534116,0.3378089716203845,0.09319899244332494,0.39089454028098886,0.14517096580683864,0.508235294117647,0.6255883611467693,0.737792538010482,2004-08-15 07:00:00,2.5
0.06006006006006007,0.17058377558756638,0.19312846777635512,0.022010271460014677,0.29081476960634733,0.13350125944584385,0.41721500978125553,0.17411517696460704,0.5364705882352941,0.5866495507060333,0.7507653987857402,2004-08-15 08:00:00,3.5
0.07507507507507508,0.20646954763709874,0.22620571916346566,0.027879677182685254,0.2651815685077815,0.16876574307304787,0.4341099057442647,0.19001199760047988,0.6078431372549019,0.4822421908429611,0.7475827236088769,2004-08-15 09:00:00,6.0
0.09009009009009011,0.2264341672984584,0.25693555271020063,0.03325996576179996,0.24794018919743668,0.2115869017632242,0.4472701404943981,0.20200959808038388,0.7011764705882354,0.3513050919982885,0.7194229671527164,2004-08-15 10:00:00,5.3
0.09009009009009011,0.20621683093252458,0.2445582586427657,0.02592320860846173,0.26884345437900525,0.18261964735516373,0.41881557887248805,0.17501499700059986,0.7952941176470587,0.22165169020111264,0.6533132686420008,2004-08-15 11:00:00,6.3
0.07807807807807807,0.1738690927470305,0.2202304737516005,0.017363658596233796,0.30347879157766255,0.13350125944584385,0.38182464876400507,0.1417216556688662,0.836078431372549,0.16388532306375708,0.5983256361026066,2004-08-15 12:00:00,4.8
0.054054054054054064,0.12130401819560271,0.1771233461374307,0.005624847150892641,0.35794934391211475,0.06297229219143577,0.3245598434999111,0.09958008398320335,0.8400000000000001,0.1326486949080019,0.5311262172867695,2004-08-15 13:00:00,3.2
0.03303303303303304,0.08668182966894106,0.146606914212548,0.001467351430667646,0.4041806530363138,0.04785894206549118,0.2893473234927975,0.07333533293341331,0.8282352941176471,0.12023962344886623,0.48407797554183307,2004-08-15 14:00:00,2.6
0.03003003003003004,0.07682587819054837,0.1440460947503201,0.003912937148447053,0.41943851083307915,0.07178841309823679,0.27636492975280097,0.0676364727054589,0.8329411764705882,0.10055626872058214,0.4397280888381506,2004-08-15 15:00:00,2.4
0.036036036036036036,0.09021986353297956,0.1513017498932992,0.008314991440449988,0.4177601464754349,0.10831234256926953,0.2843677752089632,0.07528494301139772,0.836078431372549,0.09499358151476271,0.42973033746735156,2004-08-15 16:00:00,3.0
0.048048048048048055,0.11372251705837749,0.1660264618011097,0.013939838591342629,0.39670430271589874,0.15365239294710328,0.29983994309087675,0.09358128374325135,0.8125490196078431,0.1163885323063759,0.44626641066888073,2004-08-15 17:00:00,3.1
0.06306306306306306,0.14253222137983318,0.18544600938967137,0.021765712888236734,0.36512053707659453,0.2103274559193955,0.3247376845100481,0.12462507498500296,0.7709803921568626,0.1536157466837828,0.4737515783647277,2004-08-15 18:00:00,3.4
0.07807807807807807,0.16376042456406364,0.20102432778489115,0.029102470041574957,0.33033262129996954,0.26574307304785894,0.34785701582784995,0.15941811637672465,0.7231372549019608,0.20196833547282855,0.505734004462664,2004-08-15 19:00:00,4.6
0.0870870870870871,0.18271417740712664,0.22471190781049932,0.032526290046466136,0.2987488556606652,0.2972292191435768,0.3725769162368843,0.18986202759448106,0.6886274509803922,0.2387676508344032,0.5227716949475031,2004-08-15 20:00:00,4.4
0.1051051051051051,0.20722769775082123,0.2594963721724285,0.03888481291269259,0.2633506255721697,0.309823677581864,0.40494398008180693,0.24310137972405516,0.6556862745098039,0.28070175438596506,0.5444796153114351,2004-08-15 21:00:00,5.5
0.09909909909909909,0.2095021480919888,0.26696542893725994,0.03448275862068966,0.24687213915166314,0.2695214105793451,0.407611595233861,0.25869826034793036,0.6376470588235293,0.30509199828840405,0.5566568072924775,2004-08-15 22:00:00,8.2
0.0870870870870871,0.19307556229466766,0.25010670081092623,0.028124235754463198,0.24992371071101624,0.21536523929471033,0.3964076115952339,0.2520995800839832,0.6250980392156863,0.3252032520325204,0.5684188677287116,2004-08-15 23:00:00,5.0
0.06006006006006006,0.1619914076320444,0.20465215535638076,0.014673514306676448,0.2810497406164175,0.15491183879093198,0.3636848657300374,0.20830833833233353,0.6007843137254902,0.34788189987163043,0.560047048241745,2004-08-16 00:00:00,4.0
0.04804804804804805,0.14126863785696225,0.18139137857447718,0.008070432868672048,0.3018004272200183,0.11083123425692695,0.35265872310154717,0.1831133773245351,0.5709803921568628,0.37954642704321784,0.5537854807742203,2004-08-16 01:00:00,3.7
0.03903903903903904,0.12054586808188023,0.15044814340588986,0.004646612863780876,0.33521513579493445,0.08312342569269522,0.3348746220878535,0.15581883623275344,0.5474509803921569,0.399229781771502,0.5410374829190666,2004-08-16 02:00:00,3.1
0.027027027027027035,0.09274703057872119,0.11843790012804095,0.002690144289557349,0.3733597802868478,0.057934508816120917,0.3112217677396409,0.11862627474505098,0.5317647058823529,0.4086435601198118,0.5271997647587912,2004-08-16 03:00:00,1.8
0.024024024024024038,0.08162749557745758,0.10968843363209563,0.010516018586451454,0.39578883124809283,0.08690176322418137,0.3057086964253957,0.10377924415116975,0.5082352941176471,0.42618741976893465,0.5093664054797364,2004-08-16 04:00:00,1.5
0.03903903903903905,0.10841546626231996,0.15599658557405038,0.02885791146979702,0.3527616722612146,0.1473551637279597,0.33754223723990756,0.15401919616076787,0.4807843137254902,0.4569961489088575,0.5017902547869857,2004-08-16 05:00:00,2.4
0.06906906906906907,0.15264088956280003,0.23644899701237732,0.047444362924920526,0.28089716203844983,0.19647355163727961,0.3891161301796195,0.2266046790641872,0.472156862745098,0.4702610183996578,0.5019805234116894,2004-08-16 06:00:00,5.4
0.1051051051051051,0.20495324740965376,0.32052923602219374,0.06187331865981902,0.2136100091547147,0.22418136020151136,0.44424684332207015,0.29919016196760645,0.4886274509803921,0.449721865639709,0.5052323871793541,2004-08-16 07:00:00,8.5
0.14114114114114112,0.24614607025524388,0.3770806658130601,0.082660797260944,0.18706133658834304,0.25566750629722923,0.47590254312644503,0.3437312537492502,0.5341176470588236,0.38724860932819866,0.4995070312905403,2004-08-16 08:00:00,10.9
0.16216216216216214,0.2600454890068233,0.3939393939393939,0.09635607728050868,0.19148611534940493,0.3161209068010076,0.47252356393384326,0.355878824235153,0.6219607843137255,0.28070175438596506,0.46966945150744643,2004-08-16 09:00:00,12.0
0.15615615615615613,0.23957543593631542,0.3649167733674775,0.10051357300073367,0.2221544095209033,0.3677581863979849,0.42859683443001967,0.3161367726454709,0.7137254901960784,0.17886178861788632,0.43161572656668923,2004-08-16 10:00:00,10.6
0.13513513513513511,0.20520596411422792,0.3267178830559112,0.0760577158229396,0.25785779676533416,0.3476070528967255,0.382180330784279,0.24070185962807433,0.7945098039215686,0.10312366281557576,0.3941328075000433,2004-08-16 11:00:00,7.4
0.10210210210210208,0.1690674753601213,0.27166026461801107,0.052824651504035224,0.2989014342386329,0.2846347607052897,0.3398541703716877,0.15851829634073183,0.8352941176470589,0.07958921694480121,0.3885804230882328,2004-08-16 12:00:00,7.3
0.08408408408408408,0.15188273944907754,0.23623559539052497,0.03864025434091465,0.3245346353371986,0.23551637279596982,0.3197581362262138,0.11562687462507497,0.8392156862745099,0.08301240907145936,0.4011727466140834,2004-08-16 13:00:00,4.6
0.06606606606606605,0.13495072024260807,0.2005975245411865,0.03423820004891172,0.3434543790051877,0.2103274559193955,0.30268539925306787,0.08953209358128374,0.8470588235294118,0.09028669234060781,0.4299206060920555,2004-08-16 14:00:00,4.0
0.06906906906906907,0.143795804902704,0.204865556978233,0.036194668623135244,0.3358254501068051,0.2103274559193955,0.3149564289525166,0.09568086382723452,0.855686274509804,0.09328198545143372,0.44967394876584843,2004-08-16 15:00:00,3.8
0.08408408408408405,0.16376042456406364,0.23580879214682032,0.03888481291269259,0.31126029905401287,0.2128463476070529,0.34412235461497426,0.11712657468506298,0.8792156862745099,0.08472400513478841,0.45714631657239724,2004-08-16 16:00:00,5.0
0.09909909909909909,0.19383371240839015,0.26888604353393086,0.04230863291758377,0.2812023191943851,0.23803526448362722,0.37897919260181406,0.14307138572285544,0.8541176470588236,0.10997004706889195,0.48326500959991703,2004-08-16 17:00:00,6.9
0.10810810810810809,0.218599949456659,0.28787878787878796,0.044509660063585234,0.25709490387549594,0.2594458438287154,0.40690023119331326,0.16931613677264545,0.791372549019608,0.16516902011125395,0.5178420078529049,2004-08-16 18:00:00,7.0
0.11711711711711711,0.24437705332322462,0.30196329492104146,0.0467106872095867,0.2354287458040891,0.28211586901763225,0.4287746754401565,0.20905818836232753,0.7254901960784313,0.2297817715019257,0.5613097400238701,2004-08-16 19:00:00,6.8
0.1201201201201201,0.2514531210513014,0.3107127614169868,0.049645390070921995,0.22429050961245048,0.29596977329974816,0.43677752089631877,0.24625074985002998,0.6807843137254902,0.27171587505348754,0.5706156054866551,2004-08-16 20:00:00,8.5
0.12012012012012013,0.24917867071013394,0.29961587708066584,0.05037906578625582,0.22383277387854747,0.3047858942065491,0.4289525164502935,0.25899820035992804,0.6517647058823529,0.30038510911424915,0.5710826284745646,2004-08-16 21:00:00,8.0
0.10210210210210208,0.23426838514025777,0.2671788305591123,0.044509660063585234,0.23634421727189506,0.2770780856423174,0.4111684154365997,0.23755248950209956,0.6345098039215686,0.32477535301668814,0.5797830937678377,2004-08-16 22:00:00,5.7
0.08708708708708707,0.23098306798079343,0.24349125053350407,0.036194668623135244,0.2398535245651511,0.23425692695214112,0.4026320469500267,0.2288542291541692,0.6109803921568628,0.3615746683782629,0.5947970179717365,2004-08-16 23:00:00,5.1
0.06606606606606605,0.21000758150113724,0.21361502347417843,0.024455857177794083,0.256637168141593,0.17506297229219145,0.38306953583496356,0.21130773845230955,0.6133333333333333,0.36927685066324356,0.6101741822773424,2004-08-17 00:00:00,5.5
0.05105105105105104,0.1900429618397776,0.1875800256081946,0.016140865737344093,0.27662496185535557,0.1385390428211587,0.3727547572470212,0.20050989802039593,0.5937254901960785,0.40008557980316656,0.6190130247522182,2004-08-17 01:00:00,3.1
0.039039039039039033,0.15895880717715433,0.15322236448997012,0.010760577158229397,0.3062252059810803,0.11586901763224183,0.3615507736083941,0.17321535692861428,0.5764705882352941,0.43560119811724435,0.6327296628785912,2004-08-17 02:00:00,2.9
0.033033033033033024,0.1445539550164266,0.1402048655569782,0.009048667155783811,0.32224595666768385,0.1057934508816121,0.36101725057798334,0.16421715656868624,0.5450980392156862,0.4852374839537869,0.6426063342154877,2004-08-17 03:00:00,2.6
0.030030030030030026,0.1346980035380338,0.13444302176696543,0.009048667155783811,0.3280439426304548,0.09193954659949623,0.3555041792637383,0.14982003599280141,0.5286274509803922,0.508344030808729,0.6412225623994603,2004-08-17 04:00:00,2.2
0.045045045045045036,0.15820065706343184,0.16965428937259924,0.017852775739789682,0.3001220628623742,0.09823677581863981,0.3725769162368843,0.17231553689262147,0.5121568627450981,0.52931108258451,0.6331793887188002,2004-08-17 05:00:00,2.5
0.09909909909909909,0.23351023502653528,0.27251387110542047,0.04646612863780876,0.23436069575831556,0.1473551637279597,0.4463809354437133,0.2535992801439712,0.49803921568627435,0.5464270432178006,0.6271426841713801,2004-08-17 06:00:00,5.6
0.16216216216216214,0.31614859742228946,0.39265898420827994,0.08168256297383222,0.16432712847116268,0.21914357682619648,0.5345900764716345,0.364877024595081,0.5035294117647058,0.5404364569961488,0.6300486049850378,2004-08-17 07:00:00,12.9
0.2012012012012012,0.36239575435936305,0.449637217242851,0.11371973587674249,0.1357949343912115,0.3400503778337532,0.5705139605192959,0.4410617876424715,0.5435294117647058,0.48395378690629015,0.6360507152370574,2004-08-17 08:00:00,16.0
0.19519519519519515,0.3563305534495829,0.4282970550576185,0.11543164587918807,0.14784864205065615,0.4042821158690177,0.5477503112217679,0.4481103779244151,0.628235294117647,0.38083012409071476,0.637590161382388,2004-08-17 09:00:00,12.2
0.18018018018018017,0.322719231741218,0.3661971830985915,0.10931768158473955,0.1818736649374428,0.4508816120906801,0.48532811666370274,0.382123575284943,0.7145098039215686,0.2751390671801456,0.6145503606455296,2004-08-17 10:00:00,10.0
0.17117117117117114,0.28632802628253723,0.3122065727699531,0.09757887013939838,0.2155935306682942,0.42821158690176325,0.4312644495820737,0.28494301139772044,0.7835294117647059,0.1921266581086865,0.5791603964506252,2004-08-17 11:00:00,7.8
0.17117117117117114,0.2570128885519332,0.2825437473324798,0.09757887013939838,0.23619163869392742,0.42821158690176325,0.39373999644317986,0.21025794841031792,0.824313725490196,0.14848095849379567,0.5422482832580906,2004-08-17 12:00:00,5.9
0.17117117117117114,0.23805913570887033,0.2528809218950063,0.09757887013939838,0.2543484894720781,0.42821158690176325,0.36866441401387157,0.17021595680863827,0.8337254901960786,0.13863928112965362,0.5328559320568038,2004-08-17 13:00:00,6.6
0.17117117117117114,0.24538792014152128,0.2535211267605634,0.09757887013939838,0.2535855965822399,0.42821158690176325,0.37862351058154015,0.1721655668866227,0.8549019607843138,0.12922550278134382,0.5420753117810873,2004-08-17 14:00:00,4.8
0.17117117117117114,0.25751832196108154,0.2477592829705506,0.09757887013939838,0.25221238938053103,0.42821158690176325,0.3859149919971547,0.17186562687462503,0.8572549019607844,0.13692768506632458,0.5672945531281892,2004-08-17 15:00:00,5.9
0.17117117117117114,0.26408895628001,0.2505335040546308,0.09757887013939838,0.25099176075678975,0.42821158690176325,0.3885826071492087,0.17546490701859624,0.8698039215686275,0.13222079589216967,0.575631778319755,2004-08-17 16:00:00,6.0
0.17117117117117114,0.2458933535506696,0.23196756295347848,0.09757887013939838,0.2660970399755874,0.42821158690176325,0.36546327583140675,0.14877024595080984,0.848627450980392,0.13906718014548586,0.5603410997526507,2004-08-17 17:00:00,5.0
0.17117117117117114,0.2284559009350517,0.22193768672641917,0.09757887013939838,0.2792187976808057,0.42821158690176325,0.35070247199004095,0.12237552489502097,0.8015686274509806,0.1583226358579377,0.5323370176257934,2004-08-17 18:00:00,4.2
0.17117117117117114,0.24260803639120548,0.24605206999573193,0.09757887013939838,0.26289288983826675,0.42821158690176325,0.3713320291659256,0.14592081583683264,0.7411764705882352,0.20154043645699632,0.5286008337225192,2004-08-17 19:00:00,5.0
0.17117117117117114,0.28910791003285313,0.2953478446436193,0.09757887013939838,0.22718950259383583,0.42821158690176325,0.421838876044816,0.22945410917816433,0.6862745098039216,0.25673940949935836,0.5487174164980195,2004-08-17 20:00:00,7.5
0.17117117117117114,0.3265099823098306,0.3403755868544601,0.09757887013939838,0.19102837961550198,0.42821158690176325,0.4641650364574071,0.3227354529094181,0.6533333333333334,0.3055198973042364,0.5804057910850501,2004-08-17 21:00:00,9.3
0.17117117117117114,0.3290371493555723,0.3465642338881776,0.09757887013939838,0.1789746719560574,0.42821158690176325,0.47412413302507567,0.3699760047990402,0.6345098039215686,0.3324775353016689,0.5927386573953956,2004-08-17 22:00:00,10.0
0.17117117117117114,0.2926459438968915,0.32095603926589844,0.09757887013939838,0.18812938663411663,0.42821158690176325,0.4481593455450827,0.36052789442111577,0.6086274509803922,0.35772357723577247,0.5864251984847697,2004-08-17 23:00:00,8.2
0.17117117117117114,0.25473843821076575,0.2857447716602646,0.09757887013939838,0.2081171803478792,0.42821158690176325,0.42077182998399437,0.3302339532093581,0.5811764705882354,0.3765511339323921,0.565979969902963,2004-08-18 00:00:00,6.4
0.17117117117117114,0.2284559009350517,0.25928297055057614,0.09757887013939838,0.22627403112602992,0.42821158690176325,0.39996443179797264,0.29664067186562687,0.5529411764705883,0.40393667094565694,0.5561032985660666,2004-08-18 01:00:00,6.0
0.17117117117117114,0.21253474854687887,0.2385830132309006,0.09757887013939838,0.240768996032957,0.42821158690176325,0.3919615863418105,0.2670965806838632,0.5309803921568628,0.43260590500641855,0.5532319720478092,2004-08-18 02:00:00,5.4
0.17117117117117114,0.19231741218094517,0.21766965428937257,0.09757887013939838,0.25297528227036925,0.42821158690176325,0.3768451004801708,0.2386022795440912,0.5105882352941176,0.46084724005134786,0.5543735837960321,2004-08-18 03:00:00,4.4
0.17117117117117114,0.1794288602476623,0.20635936833119933,0.09757887013939838,0.26411351846200803,0.42821158690176325,0.3699093010848303,0.23410317936412717,0.4988235294117647,0.47454000855798034,0.5503433483818517,2004-08-18 04:00:00,4.1
0.17117117117117114,0.18953752843062927,0.22556551429790866,0.09757887013939838,0.26106194690265483,0.42821158690176325,0.37702294149030774,0.26619676064787046,0.5050980392156863,0.4557124518613607,0.5393769567398335,2004-08-18 05:00:00,4.3
0.17117117117117114,0.24058630275461196,0.28915919760990183,0.09757887013939838,0.23130912419896246,0.42821158690176325,0.42219455806508993,0.3249850029994001,0.52,0.4381685922122381,0.5438050265511216,2004-08-18 06:00:00,6.3
0.17117117117117114,0.28001010866818293,0.3516858728126334,0.09757887013939838,0.19972535855965826,0.42821158690176325,0.46398719544727024,0.34913017396520696,0.5545098039215686,0.40008557980316656,0.5536298064449172,2004-08-18 07:00:00,10.9
0.17117117117117114,0.2901187768511498,0.3540332906530089,0.09757887013939838,0.19514800122062861,0.42821158690176325,0.47252356393384326,0.30428914217156566,0.6,0.37270004278990165,0.5930154117586008,2004-08-18 08:00:00,11.2
0.17117117117117114,0.26939600707606765,0.30879214682031586,0.09757887013939838,0.22383277387854747,0.42821158690176325,0.4490485505957675,0.22585482903419313,0.6800000000000002,0.311510483525888,0.6357739608738517,2004-08-18 09:00:00,6.5
0.17117117117117114,0.2653525398028809,0.2740076824583867,0.09757887013939838,0.23863289594140982,0.42821158690176325,0.44051218210919446,0.18266346730653865,0.7254901960784316,0.29353872486093296,0.6876481068271841,2004-08-18 10:00:00,5.7
0.17117117117117114,0.27723022491786703,0.26440460947503197,0.09757887013939838,0.24092157461092464,0.42821158690176325,0.45278321180864317,0.17591481703659267,0.7545098039215686,0.28369704749679087,0.7259785861311469,2004-08-18 11:00:00,7.0
0.17117117117117114,0.27925195855446033,0.26163038839095176,0.09757887013939838,0.2339029600244126,0.42821158690176325,0.45580650898097114,0.17906418716256745,0.7545098039215689,0.29139922978177163,0.7425492536280766,2004-08-18 12:00:00,5.6
0.17117117117117114,0.2699014404852161,0.24519846350832264,0.09757887013939838,0.24382056759231005,0.42821158690176325,0.4447803663524809,0.16151769646070785,0.7686274509803922,0.27813436029097144,0.7440541054780065,2004-08-18 13:00:00,5.5
0.17117117117117114,0.268385140257771,0.25970977379428084,0.09757887013939838,0.23695453158376564,0.42821158690176325,0.4488707095856305,0.16646670665866825,0.7866666666666667,0.2584510055626873,0.7380174009305864,2004-08-18 14:00:00,5.4
0.15315315315315314,0.2734394743492545,0.2784891165172855,0.08314991440449987,0.2270369240158682,0.3677581863979849,0.46167526231549,0.17771445710857825,0.8007843137254903,0.2456140350877194,0.7368066005915623,2004-08-18 15:00:00,7.0
0.14414414414414412,0.2928986606014658,0.3126333760136577,0.07141110295915871,0.2056759231003967,0.3161209068010076,0.4858616396941135,0.20890821835632872,0.815686274509804,0.23149336756525468,0.7317731306107622,2004-08-18 16:00:00,7.4
0.1291291291291291,0.297700277988375,0.3290653008962868,0.05722670579603816,0.1978944156240464,0.256926952141058,0.49297528009959096,0.22180563887222554,0.8219607843137255,0.2242190842961062,0.7273623579471744,2004-08-18 17:00:00,9.1
0.13813813813813813,0.3067980793530452,0.3444302176696543,0.058938615798483744,0.18996032956972844,0.26070528967254414,0.5073804019206829,0.23710257948410313,0.7976470588235294,0.24860932819854525,0.732568799404978,2004-08-18 18:00:00,8.9
0.13513513513513511,0.3032600454890067,0.3399487836107554,0.05820494008314992,0.19118095819346967,0.2506297229219144,0.5132491552552019,0.24460107978404322,0.7545098039215689,0.3055198973042363,0.7639458253334024,2004-08-18 19:00:00,9.2
0.1321321321321321,0.29896386151124593,0.33141271873666245,0.05478112007825875,0.18797680805614894,0.2292191435768262,0.5244531388938289,0.2525494901019796,0.7035294117647058,0.3821138211382114,0.8067216715963537,2004-08-18 20:00:00,8.5
0.12312312312312312,0.2913823603740207,0.3034571062740077,0.05111274150158964,0.1988098870918523,0.2040302267002519,0.516094611417393,0.2473005398920216,0.6705882352941177,0.44886606760804454,0.8527147873315688,2004-08-18 21:00:00,7.9
0.11711711711711709,0.2926459438968915,0.28425096030729835,0.04646612863780876,0.20277693011901135,0.18261964735516373,0.5166281344478039,0.2437012597480504,0.6447058823529414,0.5062045357295678,0.8845761333956029,2004-08-18 22:00:00,6.1
0.11111111111111108,0.2865807429871114,0.2635510029876227,0.04377598434825141,0.21223680195300584,0.1712846347607053,0.5075582429308199,0.23320335932813435,0.6274509803921569,0.5417201540436457,0.9003511320983167,2004-08-18 23:00:00,6.4
0.0960960960960961,0.26307808946171335,0.24519846350832264,0.037172902910247003,0.22139151663106502,0.15113350125944586,0.4945758491908235,0.22540491901619675,0.6164705882352942,0.5596919127086006,0.9006278864615221,2004-08-19 00:00:00,5.7
0.07207207207207206,0.21455648218347229,0.19760990183525395,0.029591587185130844,0.26197741837046085,0.12216624685138538,0.45527298595056026,0.1909118176364727,0.6188235294117648,0.5451433461703037,0.8857869337346269,2004-08-19 01:00:00,4.4
0.048048048048048034,0.17235279251958552,0.1476739223218097,0.025189532893127912,0.3210253280439427,0.10201511335012595,0.42006046594344665,0.1489202159568086,0.627450980392157,0.5280273855370131,0.8804075207998199,2004-08-19 02:00:00,2.3
0.03603603603603603,0.14834470558503915,0.11523687580025604,0.016140865737344093,0.36374732987488567,0.0743073047858942,0.4045882980615331,0.10947810437912416,0.6274509803921569,0.5275994865211809,0.8808918409354296,2004-08-19 03:00:00,1.8
0.033033033033033024,0.15036643922163245,0.11587708066581304,0.00880410858400587,0.3701556301495271,0.05163727959697732,0.40974568735550415,0.09883023395320935,0.6211764705882354,0.5425759520753102,0.8863404424610379,2004-08-19 04:00:00,1.9
